Author,Papers,Degree,Betweenness,Eigenvector,PageRank,Community
P1-20,3,0.0006325110689437065,2.0009840839724976e-07,4.319404593286063e-29,0.0007856208183919667,664
Zhu,2,0.0006325110689437065,2.0009840839724976e-07,4.319404593286063e-29,0.0007856208183919667,483
Hardaway,2,0.0006325110689437065,2.0009840839724976e-07,4.319404593286063e-29,0.0007856208183919667,431
A7-2,3,0.0028462998102466793,0.0012711853646000036,0.0005501138223132541,0.000783506511292116,269
P5-12,3,0.0018975332068311196,0.00039379366772578756,0.00139872493113956,0.0007830945185828605,220
Q9-1,3,0.002213788741302973,0.00026312940704238344,0.0033289702986822496,0.0007829678115164364,23
Marrese-Taylor,2,0.002213788741302973,4.322125621380595e-05,8.641561216986188e-09,0.0007816401375723252,45
D10-5○,2,0.0009487666034155598,4.0019681679449953e-07,3.00494910147075e-24,0.0007779008021822698,857
Q4-11,2,0.0009487666034155598,4.0019681679449953e-07,3.00494910147075e-24,0.0007779008021822698,430
Q2-6,2,0.0009487666034155598,4.0019681679449953e-07,3.00494910147075e-24,0.0007779008021822698,288
P10-14,2,0.0009487666034155598,4.0019681679449953e-07,3.0049491014707493e-24,0.0007779008021822697,166
P10-24,2,0.0009487666034155598,4.0019681679449953e-07,3.00494910147075e-24,0.0007779008021822697,418
Q8-3,2,0.0009487666034155598,4.0019681679449953e-07,3.00494910147075e-24,0.0007779008021822697,164
P9-23,2,0.0009487666034155598,4.0019681679449953e-07,3.0049491014707493e-24,0.0007779008021822697,25
P10-13,2,0.0009487666034155598,4.0019681679449953e-07,3.00494910147075e-24,0.0007779008021822697,1407
P8-8,3,0.0009487666034155598,4.0019681679449953e-07,3.0049491014707493e-24,0.0007779008021822697,537
B7-6,2,0.0009487666034155598,4.0019681679449953e-07,3.00494910147075e-24,0.0007779008021822697,74
Q9-6,2,0.0009487666034155598,4.0019681679449953e-07,3.00494910147075e-24,0.0007779008021822696,60
Mao,2,0.0009487666034155598,4.0019681679449953e-07,3.00494910147075e-24,0.0007779008021822696,1336
Q2-21,2,0.0031625553447185324,0.0017709249027386294,0.0035657741782496107,0.0007754683359071325,19
P2-22,2,0.0028462998102466793,0.001747577539441979,0.038714778290501656,0.0007725380950603797,79
Q3-23,2,0.002530044275774826,0.0001322288288393217,0.0007369863240806107,0.0007660136508838669,19
C5-2,4,0.0018975332068311196,0.003054102007367223,0.07086690296053623,0.0007650968733058918,220
P1-19,4,0.0015812776723592662,0.00026312940704238344,0.0003372634672367966,0.0007600541587659841,69
P9-10,3,0.0015812776723592662,0.0007839855641004245,1.9434838059015492e-05,0.0007595195556835032,478
P10-1○,2,0.0015812776723592662,9.004428377876239e-06,3.467733244741091e-13,0.00075896399799942,229
P4-3,3,0.0018975332068311196,1.8008856755752478e-06,2.7573234675783697e-12,0.0007584520642506835,106
D8-3,4,0.0018975332068311196,0.00013346563840096562,0.018180545025425952,0.000758080247121098,2
P1-18,3,0.001265022137887413,6.002952251917493e-07,9.395620220870289e-20,0.0007529664556822696,352
C7-4,3,0.001265022137887413,6.002952251917493e-07,9.395620220870284e-20,0.0007529664556822694,6
P7-1,2,0.0015812776723592662,9.60472360306799e-06,6.886434065176555e-15,0.0007511497767010692,256
P2-6,3,0.002213788741302973,0.001170575689123911,0.0005288008196145211,0.000746920593732275,54
B8-2,3,0.0015812776723592662,0.00026292930863398617,0.0001440190740153864,0.0007410843563640912,69
P1-8,3,0.0028462998102466793,0.00013166475272539035,0.008528637012276068,0.0007380548321780693,69
Q10-21,2,0.002530044275774826,0.00017495672192652164,0.007626958391608231,0.0007367294126512503,19
Vasselli,2,0.001265022137887413,1.0004920419862488e-06,9.671152044242084e-19,0.0007321462661768421,824
Ma,3,0.002213788741302973,0.004729325882468998,0.0055738262979825315,0.0007314669503337997,19
A5-5,3,0.002213788741302973,0.00026312940704238344,0.032859462168906076,0.000728161861288114,254
P7-23,2,0.0018975332068311196,0.0007839855641004245,0.001150699069697193,0.0007194695704271795,69
P4-8,3,0.0018975332068311196,0.00013166475272539032,8.610717857327861e-05,0.0007173496078577789,54
P8-2,3,0.001265022137887413,3.6017713511504956e-06,2.962780310979855e-15,0.0007163890664838616,256
D3-5,2,0.0015812776723592662,0.0005242578300007944,0.06913822272418794,0.0007155899693979759,0
Q7-22,2,0.0015812776723592662,0.00026292930863398617,0.0001758424000393408,0.0007134696954004773,220
D3-4,3,0.002530044275774826,0.0045196899632886185,0.0021788962797671158,0.0007030979008947751,269
C5-1,2,0.002213788741302973,0.0014773454870819721,0.09075402533037845,0.000701822856683851,23
H12-1,2,0.002530044275774826,2.858548691389282e-08,5.936113607566309e-05,0.0007008312982400236,50
Q8-6,2,0.002530044275774826,2.858548691389282e-08,5.936113607566309e-05,0.0007008312982400236,50
H6-1,2,0.002530044275774826,2.858548691389282e-08,5.9361136075663076e-05,0.0007008312982400236,50
Q12-3,2,0.002530044275774826,2.858548691389282e-08,5.936113607566309e-05,0.0007008312982400236,50
H6-4,2,0.002530044275774826,2.858548691389282e-08,5.936113607566309e-05,0.0007008312982400236,50
P8-1,2,0.002530044275774826,2.858548691389282e-08,5.936113607566309e-05,0.0007008312982400236,50
P6-10,3,0.0015812776723592662,0.00013166475272539035,8.712106297010376e-06,0.0006997978833517899,269
E4-1,2,0.0028462998102466793,0.0013799215555664397,0.08725904715560075,0.0006990931905792346,69
P10-22○,2,0.0009487666034155598,1.0004920419862488e-06,2.957114661892079e-21,0.0006966094868544326,414
Loem,2,0.0018975332068311196,0.00013166475272539035,6.802440121957034e-06,0.00069429018811758,83
C2-3,4,0.001265022137887413,0.0006543217954590067,0.0764353051165432,0.0006920823359741445,254
D5-3,4,0.001265022137887413,2.768027982828622e-06,0.08192950282623117,0.0006879220059136331,0
P11-7,2,0.0018975332068311196,0.00013166475272539035,0.005228796828935272,0.000687239236325631,23
B4-4,4,0.0018975332068311196,0.00026312940704238344,0.011393420848232447,0.0006851520402097944,88
D4-5,2,0.0018975332068311196,0.00013126455590859584,0.0059626949323790665,0.0006816592352871036,88
D4-1,2,0.0018975332068311196,0.00013126455590859584,0.0059626949323790665,0.0006816592352871036,88
P9-19,3,0.001265022137887413,0.00013166475272539035,2.390362094913572e-06,0.0006775695689795042,478
P5-6,3,0.0015812776723592662,0.00026292930863398617,0.0012832726010869617,0.0006736592435731343,79
P10-11,2,0.0018975332068311196,0.00013166475272539035,1.3363147131837642e-05,0.0006735967503646816,478
Q2-13,2,0.0015812776723592662,3.101525330157371e-06,9.741099780579708e-09,0.0006665687498664791,45
Q5-16,2,0.002213788741302973,3.9961896850614375e-05,0.007220460639356937,0.0006664565445983472,19
P9-8,3,0.002213788741302973,3.9961896850614375e-05,0.007220460639356937,0.000666456544598347,19
東中竜一郎E7-2,1,0.002213788741302973,0.0,0.011149158514514328,0.0006653854306998347,23
B10-5,1,0.002213788741302973,0.0,0.011149158514514328,0.0006653854306998347,23
P5-15,2,0.002213788741302973,0.0,0.011149158514514328,0.0006653854306998346,23
A4-5,3,0.001265022137887413,0.00013166475272539035,0.008452110040396355,0.0006590475525450596,0
E7-5○,2,0.0018975332068311196,4.2196942932724774e-05,8.066126839567455e-05,0.0006536866439480558,269
P5-26,2,0.002213788741302973,0.00013166475272539035,0.024333266676822077,0.0006535156852229933,19
D5-1,2,0.002213788741302973,0.0010200635398207555,0.0934076427467578,0.0006492528027514732,254
Yin JouB3-1,1,0.002213788741302973,0.0,0.0025759332043169257,0.0006476517990724945,69
Q1-8,1,0.002213788741302973,0.0,0.0025759332043169257,0.0006476517990724945,69
B3-5○,1,0.002213788741302973,0.0,0.0025759332043169257,0.0006476517990724944,69
